1001
1001
0.29313 139567.44315
0.29399 139450.18130
0.29484 138911.84027
0.29570 138403.23799
0.29656 138073.80535
0.29741 137894.73346
0.29827 137325.87485
0.29913 136587.35315
0.29999 136141.66319
0.30084 136021.88724
0.30170 135469.48146
0.30256 134773.26046
0.30341 134433.99865
0.30427 134334.17465
0.30513 133851.08313
0.30598 133328.97323
0.30684 133011.75275
0.30770 132593.29513
0.30856 132247.68059
0.30941 132037.79309
0.31027 131457.94675
0.31113 131133.04411
0.31198 130880.95546
0.31284 130713.91278
0.31370 130201.61714
0.31456 130003.56354
0.31541 129717.26847
0.31627 129419.06317
0.31713 129181.45531
0.31798 127972.43036
0.31884 128103.70467
0.31970 127916.79370
0.32056 127751.18431
0.32141 127310.20175
0.32227 127144.93463
0.32313 126833.56636
0.32398 126635.99485
0.32484 126453.15552
0.32570 125028.17195
0.32656 125039.46583
0.32741 125091.10887
0.32827 125306.77950
0.32913 125240.59314
0.32998 124819.72690
0.33084 124407.06753
0.33170 124015.33075
0.33255 123922.50209
0.33341 122879.42348
0.33427 122409.32370
0.33513 122604.37805
0.33598 122676.20058
0.33684 123036.66001
0.33770 123045.34855
0.33855 122707.21707
0.33941 122278.62986
0.34027 121429.13898
0.34113 121295.03164
0.34198 121205.20416
0.34284 120971.29890
0.34370 120928.48163
0.34455 120984.32598
0.34541 121066.91816
0.34627 120968.39084
0.34713 120544.03937
0.34798 120252.77249
0.34884 119544.17344
0.34970 119609.67831
0.35055 119556.96637
0.35141 119300.21988
0.35227 119337.02148
0.35313 119506.21724
0.35398 119419.91327
0.35484 119182.90521
0.35570 119035.48620
0.35655 118629.53655
0.35741 118485.43248
0.35827 118197.54874
0.35912 118152.92612
0.35998 117987.79815
0.36084 118033.49704
0.36170 118240.55824
0.36255 118132.20485
0.36341 118038.15792
0.36427 117864.94425
0.36512 117785.01848
0.36598 117304.46549
0.36684 117239.60058
0.36770 117051.76772
0.36855 117015.89507
0.36941 117194.77762
0.37027 117170.06434
0.37112 117114.97826
0.37198 117082.80572
0.37284 116820.58059
0.37370 116667.15766
0.37455 116605.93413
0.37541 116578.06363
0.37627 116455.29568
0.37712 116352.67677
0.37798 116368.45975
0.37884 116342.81702
0.37970 116297.04657
0.38055 116277.89128
0.38141 116208.51522
0.38227 116173.79589
0.38312 116115.72990
0.38398 116047.45958
0.38484 115771.18903
0.38570 115615.16475
0.38655 115665.76689
0.38741 115668.38245
0.38827 115727.84144
0.38912 115731.16187
0.38998 115783.07706
0.39084 115727.94992
0.39169 115515.83241
0.39255 115431.82500
0.39341 115301.06290
0.39427 115276.94349
0.39512 115321.88307
0.39598 115342.47690
0.39684 115380.08619
0.39769 115362.82291
0.39855 115270.58275
0.39941 115246.15948
0.40027 115127.73223
0.40112 115067.51282
0.40198 115041.74531
0.40284 114989.62447
0.40369 115015.90927
0.40455 115058.65567
0.40541 115061.16612
0.40627 115060.85244
0.40712 115057.21582
0.40798 115032.51097
0.40884 114991.02063
0.40969 114808.79660
0.41055 114812.88232
0.41141 114814.81003
0.41227 114851.55866
0.41312 114868.23622
0.41398 114890.98453
0.41484 114908.18442
0.41569 114915.83444
0.41655 114919.81914
0.41741 114913.86173
0.41826 114885.63836
0.41912 114843.57150
0.41998 114763.60322
0.42084 114786.43792
0.42169 114818.10953
0.42255 114848.18968
0.42341 114889.31625
0.42426 114907.80964
0.42512 114924.64619
0.42598 114925.38721
0.42684 114925.71520
0.42769 114928.66566
